chunk,rea_id,rea_text,reg_id,reg_article,reg_text,deviation,confidence,needs_more_context,types,compliance_status,reasoning_short,evidence_rea,evidence_reg
chunk7_deontic_stages,REA-09#2,"GDPR for the transfer of personal data from EU/EEA countries to PwC network companies outside the EU/EEA. If you have any questions about such data protection contracts based on the EU standard contractual clauses or if you would like more information about further security mechanisms and security measures for the transfer of data to third countries, please feel free to contact our data protection officer, e.g. at DE_Datenschutz@pwc.com. When you visit our website, we collect the data that is technically necessary to display this website to you.",REG-070,Art15(2),"Where personal data are transferred to a third country or to an international organisation, the data subject shall have the right to be informed of the appropriate safeguards pursuant to Article 46 relating to the transfer.",False,low,True,none,needs manual review,"The REA offers a contact channel for questions or more information, which may support being informed, but it does not clearly deny or conflict with the REG's right to be informed.","If you have any questions about such data protection contracts based on the EU standard contractual clauses or if you would like more information about further security mechanisms and security measures for the transfer of data to third countries, please feel free to contact our data protection officer","Where personal data are transferred to a third country or to an international organisation, the data subject shall have the right to be informed of the appropriate safeguards pursuant to Article 46 relating to the transfer."
chunk7_deontic_stages,REA-09#2,"GDPR for the transfer of personal data from EU/EEA countries to PwC network companies outside the EU/EEA. If you have any questions about such data protection contracts based on the EU standard contractual clauses or if you would like more information about further security mechanisms and security measures for the transfer of data to third countries, please feel free to contact our data protection officer, e.g. at DE_Datenschutz@pwc.com. When you visit our website, we collect the data that is technically necessary to display this website to you.",REG-126,Art46(3(a)),"Subject to the authorisation from the competent supervisory authority, the appropriate safeguards referred to in paragraph 1 may also be provided for, in particular, by: (a) contractual clauses between the controller or processor and the controller, processor or the recipient of the personal data in the third country or international organisation; or",False,low,True,none,needs manual review,"The REA mentions EU standard contractual clauses and security mechanisms, while the REG permits safeguards by contractual clauses; the texts are related but do not clearly state the same or conflicting constraint.","If you have any questions about such data protection contracts based on the EU standard contractual clauses or if you would like more information about further security mechanisms and security measures for the transfer of data to third countries, please feel free to contact our data protection officer","Subject to the authorisation from the competent supervisory authority, the appropriate safeguards referred to in paragraph 1 may also be provided for, in particular, by: (a) contractual clauses between the controller or processor and the controller, processor or the recipient of the personal data in the third country or international organisation; or"
chunk7_deontic_stages,REA-09#3,This involves the following personal data which is automatically transmitted to our server by your browser IP address.,REG-038,Art14(1(d)),"Where personal data have not been obtained from the data subject, the controller shall provide the data subject with the following information: (d) the categories of personal data concerned;",False,low,True,none,needs manual review,"The REA appears to list personal data involved, which may relate to informing about categories of data, but the REG is conditional and concerns the controller providing information to the data subject; the texts are too ambiguous to show a clear meaning-changing mismatch.",This involves the following personal data which is automatically transmitted to our server by your browser IP address.,"Where personal data have not been obtained from the data subject, the controller shall provide the data subject with the following information: (d) the categories of personal data concerned;"
chunk7_deontic_stages,REA-09#3,This involves the following personal data which is automatically transmitted to our server by your browser IP address.,REG-071,Art15(3),The controller shall provide a copy of the personal data undergoing processing.,False,low,True,none,needs manual review,"The REA describes personal data being transmitted, while the REG requires the controller to provide a copy of personal data; these are not clearly the same constraint, so no quote-supported mismatch can be established.",This involves the following personal data which is automatically transmitted to our server by your browser IP address.,The controller shall provide a copy of the personal data undergoing processing.
chunk7_deontic_stages,REA-09#3,This involves the following personal data which is automatically transmitted to our server by your browser IP address.,REG-076,Art17(1),and the controller shall have the obligation to erase personal data without undue delay where one of the following grounds applies:,False,low,True,none,needs manual review,"The REA discusses what personal data is transmitted, whereas the REG imposes an erasure obligation under specified grounds; they do not express the same or directly conflicting constraint.",This involves the following personal data which is automatically transmitted to our server by your browser IP address.,and the controller shall have the obligation to erase personal data without undue delay where one of the following grounds applies:
chunk8_deontic_stages,REA-10#1,The Controller is based on Art 6 para 1 lit f) GDPR for processing this personal data.,REG-022,Art13(1(d)),"The Controller SHALL provide the data subject with all of the following information: (d) where the processing is based on point (f) of Article 6(1), the legitimate interests pursued by The Controller or by a third party,",False,low,True,none,needs manual review,"The REA states that processing is based on Article 6(1)(f), while the REG requires providing information about the legitimate interests where that basis applies; these are related but not the same constraint, and omission of the information duty alone is not a deviation.",The Controller is based on Art 6 para 1 lit f) GDPR for processing this personal data.,"The Controller SHALL provide the data subject with all of the following information: (d) where the processing is based on point (f) of Article 6(1), the legitimate interests pursued by The Controller or by a third party,"
chunk8_deontic_stages,REA-10#1,The Controller is based on Art 6 para 1 lit f) GDPR for processing this personal data.,REG-025,Art13(2),The Controller SHALL provide the data subject with the following further information necessary to ensure fair and transparent processing at the time when personal data are obtained.,False,low,True,none,needs manual review,"The REA concerns the legal basis for processing, while the REG imposes a separate duty to provide further information at a specific time; there is no quote-supported direct mismatch between the stated constraints.",The Controller is based on Art 6 para 1 lit f) GDPR for processing this personal data.,The Controller SHALL provide the data subject with the following further information necessary to ensure fair and transparent processing at the time when personal data are obtained.
chunk8_deontic_stages,REA-10#1,The Controller is based on Art 6 para 1 lit f) GDPR for processing this personal data.,REG-043,Art14(2(b)),"In addition to the information referred to in paragraph 1, the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: (b) where the processing is based on point (f) of Article 6(1), the legitimate interests pursued by the controller or by a third party;",False,low,True,none,needs manual review,"The REA identifies Article 6(1)(f) as the legal basis, whereas the REG requires disclosure of the legitimate interests when that basis is used; the texts do not clearly express the same or directly conflicting constraint.",The Controller is based on Art 6 para 1 lit f) GDPR for processing this personal data.,"In addition to the information referred to in paragraph 1, the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: (b) where the processing is based on point (f) of Article 6(1), the legitimate interests pursued by the controller or by a third party;"
chunk8_deontic_stages,REA-10#2,The Data Processor will store the aforementioned data for 7 days and then delete it.,REG-026,Art13(2(a)),"The controller SHALL provide the data subject with the following further information necessary to ensure fair and transparent processing: (a) the period for which the personal data will be stored, or if that is not possible, the criteria used to determine that period;",False,low,True,none,needs manual review,"The REA sets a retention practice ('store ... for 7 days and then delete it'), while the REG requires the controller to provide information about the storage period; this is not a direct conflict and omission of the information-provision duty is not a deviation.",,
chunk8_deontic_stages,REA-10#2,The Data Processor will store the aforementioned data for 7 days and then delete it.,REG-042,Art14(2(a)),"In addition to the information referred to in paragraph 1, the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: (a) the period for which the personal data will be stored, or if that is not possible, the criteria used to determine that period;",False,low,True,none,needs manual review,"The REA specifies how long data is stored and when it is deleted, while the REG requires the controller to inform the data subject of the storage period; these are different constraints and omission alone is not a deviation.",,
chunk8_deontic_stages,REA-10#2,The Data Processor will store the aforementioned data for 7 days and then delete it.,REG-101,Art18(2),"The Data Subject SHALL process personal data with the exception of storage, only when consent is given or for the establishment, exercise or defence of legal claims or for the protection of the rights of another natural or legal person or for reasons of important public interest of the Union or of a Member State.",False,low,True,none,needs manual review,"The REA states a storage-and-deletion retention rule, while the REG states conditions under which the data subject may process personal data except storage; these do not clearly express the same or directly conflicting constraint.",,
